epoch,alpha,beta,gamma,loss,lr,predictions_coarse1_acc,predictions_coarse1_loss,predictions_coarse2_acc,predictions_coarse2_loss,predictions_fine_acc,predictions_fine_loss,time_elapsed,val_loss,val_predictions_coarse1_acc,val_predictions_coarse1_loss,val_predictions_coarse2_acc,val_predictions_coarse2_loss,val_predictions_fine_acc,val_predictions_fine_loss
34,0.0,0.0,1.0,0.022105207389593123,6.25e-05,0.99105,0.04748176002502441,0.996925,0.016724218770861627,0.9947,0.022105207389593123,22.67094612121582,1.0328257756948471,0.9571,0.10841130880713463,0.8273,0.6718117043554783,0.7734,1.0328257756948471
35,0.0,0.0,1.0,0.018089788104593753,3.125e-05,0.990975,0.047516088223457334,0.99765,0.014405623441934585,0.99575,0.018089788104593753,22.719395637512207,1.023442575776577,0.9551,0.11016888031363488,0.8294,0.6591063555002212,0.7755,1.023442575776577
36,0.0,0.0,1.0,0.017174001693725585,3.125e-05,0.99235,0.045649929177761076,0.997725,0.013412319527566432,0.9958,0.017174001693725585,22.691783666610718,1.0290139915943146,0.9562,0.1108251521795988,0.8275,0.667175929993391,0.7761,1.0290139915943146
37,0.0,0.0,1.0,0.014662633323669433,3.125e-05,0.991075,0.04708058378100395,0.998125,0.012766694733500481,0.99675,0.014662633323669433,22.783210039138794,1.0283280496001244,0.9568,0.10965077185630798,0.828,0.6652038230001927,0.7752,1.0283280496001244
38,0.0,0.0,1.0,0.01429643167257309,3.125e-05,0.99105,0.04740561550855637,0.997725,0.013098648631572724,0.9971,0.01429643167257309,22.738321542739868,1.0373877837538719,0.9577,0.10890205581784249,0.829,0.6621391372144222,0.7751,1.0373877837538719
39,0.0,0.0,1.0,0.014718629182502628,3.125e-05,0.9916,0.04646333812475204,0.998025,0.012811962977051734,0.996475,0.014718629182502628,22.672788381576538,1.0353829810619355,0.9558,0.11262841210663319,0.8262,0.6637093661665916,0.7748,1.0353829810619355
40,0.0,0.0,1.0,0.013832248158752919,3.125e-05,0.991225,0.04669537195563316,0.998325,0.01216355721205473,0.997075,0.013832248158752919,22.68774175643921,1.037172839653492,0.9588,0.10823394815921783,0.8297,0.659253262758255,0.7761,1.037172839653492
41,0.0,0.0,1.0,0.01324938542842865,3.125e-05,0.991725,0.045779428893327714,0.99825,0.01189188836067915,0.996975,0.01324938542842865,22.65794825553894,1.0542915554881096,0.959,0.10951831051409244,0.8314,0.6614851995080709,0.7738,1.0542915554881096
42,0.0,0.0,1.0,0.01372411875128746,3.125e-05,0.9922,0.04576757916212082,0.99815,0.012612599456310273,0.9967,0.01372411875128746,22.713653087615967,1.0553426342248917,0.9588,0.10939769440293312,0.831,0.665295393717289,0.7741,1.0553426342248917
43,0.0,0.0,1.0,0.012267912002652884,3.125e-05,0.991975,0.04607532604932785,0.998275,0.011786309815943242,0.9972,0.012267912002652884,22.721291065216064,1.0661481891572475,0.9587,0.10812138700783253,0.8336,0.6646830118462443,0.7763,1.0661481891572475
44,0.0,0.0,1.0,0.011269556114077569,3.125e-05,0.99255,0.044733282202482225,0.9985,0.011127128258347512,0.9975,0.011269556114077569,22.696730852127075,1.067102709531784,0.958,0.1078897345662117,0.8292,0.6665014637038111,0.7766,1.067102709531784
45,0.0,0.0,1.0,0.009931451471149922,1.5625e-05,0.99215,0.04528455717563629,0.9986,0.010908798117935657,0.9983,0.009931451471149922,22.716876983642578,1.0585494659543038,0.9583,0.10912778378427028,0.832,0.6566334333300591,0.7787,1.0585494659543038
46,0.0,0.0,1.0,0.010253564801812172,1.5625e-05,0.9916,0.04534819300174713,0.998475,0.010821243000030517,0.997825,0.010253564801812172,22.762988090515137,1.0612548284113408,0.9571,0.10898912583887577,0.8313,0.6599477139621973,0.7781,1.0612548284113408
47,0.0,0.0,1.0,0.009986056098341942,1.5625e-05,0.9921,0.04495798909068108,0.9986,0.010168183743953705,0.99785,0.009986056098341942,22.809786558151245,1.057017412161827,0.9576,0.108664490878582,0.8313,0.6590812835365534,0.7773,1.057017412161827
48,0.0,0.0,1.0,0.009489691665768624,1.5625e-05,0.993175,0.04455341167449951,0.99815,0.0111013317912817,0.9981,0.009489691665768624,22.837440729141235,1.0622093432426452,0.9578,0.10893325455188752,0.8286,0.6602783614456653,0.7767,1.0622093432426452
49,0.0,0.0,1.0,0.009830993869900703,1.5625e-05,0.99275,0.04434644974470139,0.99875,0.010028279700875282,0.997775,0.009830993869900703,22.907607316970825,1.0674901813745499,0.9578,0.10969305707514286,0.8293,0.6667631987988949,0.7765,1.0674901813745499
